id,name,cost,mile,gear,seller,address,web,webid,date
716,Mazda 3 1.6 Spirit Sports ปี 2013 รถบ้านมือเดียว วิ่งน้อยมากเช็คศูนย์ ไม่เคยติดแก๊สแน่นอน สวยเดิม,"239,000
                                            
","120,000",เกียร์อัตโนมัติ,"

                                                TK GOOD CAR
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-3-1-6-spirit-sports-bangkok/ปี-201-รถบ้านมือเดียว-วิ่งน้อยมากเช็คศูนย์-ไม่เคยติดแก๊สแน่นอน-สวยเดิม-aid24298742
",2023-10-27
717,รถมือสอง 2016 Mazda 3 2.0 S Sports รถเก๋ง 5 ประตู  ราคาถูก,"419,000
                                            
","150,000",เกียร์อัตโนมัติ,"

                                                CRC Motor by Poj
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-3-2-0-s-sports-bangkok/รถมือสอง-2016-รถเก๋ง-5-ประตู-ราคาถูก-aid24259482
",2023-10-27
718,"🔥 Mazda2 1.3 Skyactiv High Connect ผ่อน 5,xxx ฟรี! ทดลองขับถึงบ้าน","363,400
                                            

                                                ฿353,300
                                            
","64,911",เกียร์อัตโนมัติ,"

                                                Cars24
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-3-high-connect-bangkok/1-3-skyactiv-high-connect-ผ่อน-5-xxx-ฟรี-ทดลองขับถึงบ้าน-aid24335852
",2023-10-27
719,2017 Mazda 3 2.0 E รถเก๋ง 4 ประตู  ราคาถูก,"399,000
                                            
","62,471",เกียร์อัตโนมัติ,"

                                                เต็นท์4ดี
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-3-2-0-e-bangkok/2017-รถเก๋ง-4-ประตู-ราคาถูก-aid24335672
",2023-10-27
720,"🔥 Mazda 2 1.3 Skyactiv High Connect ผ่อน 6,xxx ฟรี! ทดลองขับถึงบ้าน","413,800
                                            

                                                ฿398,700
                                            
","40,048",เกียร์อัตโนมัติ,"

                                                Cars24
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-3-high-connect-bangkok/1-3-skyactiv-high-connect-ผ่อน-6-xxx-ฟรี-ทดลองขับถึงบ้าน-aid24320392
",2023-10-27
721,"🔥 Mazda Cx-5 2.2 Xdl ผ่อน 8,xxx ฟรี! ทดลองขับถึงบ้าน","561,300
                                            

                                                ฿555,700
                                            
","141,785",เกียร์อัตโนมัติ,"

                                                Cars24
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-cx-5-2-2-xdl-4wd-bangkok/2-2-xdl-ผ่อน-8-xxx-ฟรี-ทดลองขับถึงบ้าน-aid24334722
",2023-10-27
722,MAZDA 3 2.0 C RACING SERIES Limited Edtion ปี 2015 สภาพนางฟ้า,"419,000
                                            
","185,000",เกียร์อัตโนมัติ,"

                                                ศุภชัย ลอองจันทร์
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-3-2-0-c-bangkok/racing-series-limited-edtion-ปี-2015-สภาพนางฟ้า-aid24334622
",2023-10-27
723,MAZDA BT-50 PRO FREESTYLE CAB 2.2 Hi-Racer (MNC) ปี 2017 เกียร์MANUAL 6 SPEED สภาพนางฟ้า,"359,000
                                            
","209,000",เกียร์ธรรมดา,"

                                                ศุภชัย ลอองจันทร์
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-bt-50-pro-2-2-hi-racer-bangkok/freestyle-cab-mnc-ปี-2017-เกียร์-manual-6-speed-สภาพนางฟ้า-aid24334602
",2023-10-27
724,ขายรถมือสอง 2012 MAZDA BT-50PRO FREESTYLE CAB HI-RACER 2.2 MT,"335,000
                                            
","139,000",เกียร์ธรรมดา,"

                                                เต็นท์ คุณแหม่ม
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-bt-50-pro-2-2-hi-racer-bangkok/ขายรถมือสอง-2012-bt-50pro-freestyle-cab-hi-racer-2-2-mt-aid24333212
",2023-10-27
725,ขาย รถมือสอง 2020 Mazda 2 1.3 S LEATHER รถเก๋ง 5 ประตู  รถบ้านมือเดียว,"459,000
                                            
","56,000",เกียร์อัตโนมัติ,"

                                                บอยออโต้กรุ๊ป
                                            
",กรุงเทพมหานคร,chobrod,"car-mazda-2-1-3-s-leather-bangkok/ขาย-รถมือสอง-00-รถเก๋ง-5-ประตู-รถบ้านมือเดียว-aid24206182
",2023-10-27
