id,title,price,brand,subversion,version,subtype,cartype,year,distance,fuel,gear,color,gas,seller,address,web,webid,date
585,ขาย|มือสอง,"85,000",Mazda,1.6 V,1.6 V,Sedan,Sedan,2006,"227,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,M0939727,หนองแค สระบุรี,rodkaidee,"/product-368154262
",2023-10-28
586,ขาย|มือสอง,"239,000",Mazda,2.2 Eclipse,2.2 Eclipse,Smart-cab,Pickup,2014,"110,000",ดีเซล,เกียร์ธรรมดา,บรอนซ์เงิน,ไม่ติดแก๊ส,Ilia,เมืองชลบุรี ชลบุรี,rodkaidee,"/product-368587078
",2023-10-28
587,ขาย|มือสอง,"289,000",Mazda,2.2 Thunder Hi-Racer,2.2 Thunder Hi-Racer,Smart-cab,Pickup,2020,"67,000",ดีเซล,เกียร์ธรรมดา,ขาว,ไม่ติดแก๊ส,jos9080,เมืองนครราชสีมา นครราชสีมา,rodkaidee,"/product-368586109
",2023-10-28
588,ขาย|มือสอง,"208,000",Mazda,1.5 Groove,1.5 Groove,Sedan,Sedan,2011,"130,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,รถทองแท้,ลาดพร้าว กรุงเทพมหานคร,rodkaidee,"/product-368328605
",2023-10-28
589,ขาย|มือสอง,"85,000",Mazda,2.0 E,2.0 E,Sedan,Sedan,2006,"150,000",เบนซิน,เกียร์อัตโนมัติ,บรอนซ์เงิน,ไม่ติดแก๊ส,kReme’,หลักสี่ กรุงเทพมหานคร,rodkaidee,"/product-368585360
",2023-10-28
590,ขาย|มือสอง,"399,000",Mazda,1.3 High Connect,1.3 High Connect,Hatchback,Sedan,2018,"39,935",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,longoeiautocar,เมืองขอนแก่น ขอนแก่น,rodkaidee,"/product-368464562
",2023-10-28
591,ขาย|มือสอง,"239,000",Mazda,1.5 Elegance Spirit,1.5 Elegance Spirit,Sedan,Sedan,2013,"130,000",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,M3119454,เมืองฉะเชิงเทรา ฉะเชิงเทรา,rodkaidee,"/product-368585329
",2023-10-28
592,ขาย|มือสอง,"260,000",Mazda,รุ่นย่อยอื่นๆ,รุ่นย่อยอื่นๆ,Sedan,Sedan,2007,"283,000",เบนซิน,เกียร์อัตโนมัติ,บรอนซ์เงิน,ไม่ติดแก๊ส,[email protected],ราชเทวี กรุงเทพมหานคร,rodkaidee,"/product-368585024
",2023-10-28
593,ขาย|มือสอง,"659,000",Mazda,2.0 SP,2.0 SP,SUV,Utility-car,2019,"100,000",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,BIG AUTO 2,เมืองปทุมธานี ปทุมธานี,rodkaidee,"/product-368373874
",2023-10-28
594,ขาย|มือสอง,"660,000",Mazda,2.0 S,2.0 S,SUV,Utility-car,2017,"80,000",เบนซิน,เกียร์อัตโนมัติ,บรอนซ์เงิน,ไม่ติดแก๊ส,ขายรถยนต์คุณภาพเยี่ยม,ตลิ่งชัน กรุงเทพมหานคร,rodkaidee,"/product-367835231
",2023-10-28
595,ขาย|มือสอง,"178,000",Mazda,1.5 Spirit Sports,1.5 Spirit Sports,Hatchback,Sedan,2012,"80,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,cartantun2556,ลาดพร้าว กรุงเทพมหานคร,rodkaidee,"/product-368584104
",2023-10-28
596,ขาย|มือสอง,"299,000",Mazda,2.0 SP Sports,2.0 SP Sports,Hatchback,Sedan,2015,"105,120",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,Meji,บางขุนเทียน กรุงเทพมหานคร,rodkaidee,"/product-368487366
",2023-10-28
597,ขาย|มือสอง,"179,900",Mazda,2.5 Hi-Racer,2.5 Hi-Racer,Smart-cab,Pickup,2008,"105,120",ดีเซล,เกียร์ธรรมดา,ขาว,ไม่ติดแก๊ส,หนูนา,สะพานสูง กรุงเทพมหานคร,rodkaidee,"/product-368583789
",2023-10-28
598,ขาย|มือสอง,"325,000",Mazda,1.5 XD Sports High Plus,1.5 XD Sports High Plus,Hatchback,Sedan,2016,"110,000",ดีเซล,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,กาก้า คาร์,คันนายาว กรุงเทพมหานคร,rodkaidee,"/product-366515388
",2023-10-28
599,ขาย|มือสอง,"219,000",Mazda,1.6 Spirit Sports,1.6 Spirit Sports,Hatchback,Sedan,2013,"168,992",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,KSC Auto,บางกะปิ กรุงเทพมหานคร,rodkaidee,"/product-368583401
",2023-10-28
600,ขาย|มือสอง,"458,000",Mazda,2.2 XD,2.2 XD,Hatchback,Sedan,2015,134,ดีเซล,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,84 CARCENTER,ตลิ่งชัน กรุงเทพมหานคร,rodkaidee,"/product-367745891
",2023-10-28
601,ขาย|มือสอง,"959,000",Mazda,2.2 XDL Exclusive 4WD,2.2 XDL Exclusive 4WD,SUV,Utility-car,2021,"83,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,Pong,บางแค กรุงเทพมหานคร,rodkaidee,"/product-367616236
",2023-10-28
602,ขาย|มือสอง,"318,000",Mazda,1.3 High Connect,1.3 High Connect,SUV,Utility-car,2019,"60,000",เบนซิน,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,Mini,เมืองนนทบุรี นนทบุรี,rodkaidee,"/product-368582355
",2023-10-28
603,ขาย|มือสอง,"368,000",Mazda,1.3 Standard,1.3 Standard,Hatchback,Sedan,2018,"36,000",เบนซิน,เกียร์อัตโนมัติ,น้ำตาล,ไม่ติดแก๊ส,คิม,บางแค กรุงเทพมหานคร,rodkaidee,"/product-368582038
",2023-10-28
604,ขาย|มือสอง,"718,000",Mazda,2.0 SP,2.0 SP,MPV,Utility-car,2021,"83,000",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,คิม,บางแค กรุงเทพมหานคร,rodkaidee,"/product-368581760
",2023-10-28
605,ขาย|มือสอง,"168,000",Mazda,2.5 V,2.5 V,Smart-cab,Pickup,2010,"170,000",ดีเซล,เกียร์ธรรมดา,เทา,ไม่ติดแก๊ส,M4192641,เมืองสุพรรณบุรี สุพรรณบุรี,rodkaidee,"/product-368581235
",2023-10-28
606,ขาย|มือสอง,"159,000",Mazda,1.5 Spirit Sports,1.5 Spirit Sports,Hatchback,Sedan,2010,"170,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,pp auto,เมืองนนทบุรี นนทบุรี,rodkaidee,"/product-367979814
",2023-10-28
607,ขาย|มือสอง,"459,000",Mazda,1.3 Sports,1.3 Sports,Hatchback,Sedan,2020,"26,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,Triple-M premium used car,บางแค กรุงเทพมหานคร,rodkaidee,"/product-368580529
",2023-10-28
608,ขาย|มือสอง,"435,000",Mazda,1.3 Skyactiv-G S Leather Sedan,1.3 Skyactiv-G S Leather Sedan,Sedan,Sedan,2020,"22,100",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,รถสวยพีพีเค พีพีเคคาร์เซ็นเตอร์,สวนหลวง กรุงเทพมหานคร,rodkaidee,"/product-368580524
",2023-10-28
609,ขาย|มือสอง,"198,000",Mazda,1.6 Spirit Sports,1.6 Spirit Sports,Hatchback,Sedan,2012,"269,826",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,ออโต้ลีก,ปากเกร็ด นนทบุรี,rodkaidee,"/product-367896701
",2023-10-28
610,ขาย|มือสอง,"395,700",Mazda,1.3 High Connect,1.3 High Connect,Sedan,Sedan,2019,"62,662",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,Cars24,คลองสามวา กรุงเทพมหานคร,rodkaidee,"/product-368579742
",2023-10-28
611,ขาย|มือสอง,"359,000",Mazda,1.3 Skyactiv-G,1.3 Skyactiv-G,Sedan,Sedan,2018,"142,000",เบนซิน,เกียร์อัตโนมัติ,น้ำตาล,ไม่ติดแก๊ส,Kamonwan Topwicha,ตลิ่งชัน กรุงเทพมหานคร,rodkaidee,"/product-368579704
",2023-10-28
612,ขาย|มือสอง,"518,000",Mazda,2.0 S,2.0 S,Sedan,Sedan,2014,"60,125",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,โชว์รูม รถบ้าน Nui use car,หาดใหญ่ สงขลา,rodkaidee,"/product-368579598
",2023-10-28
613,ขาย|มือสอง,"308,000",Mazda,2.0 C,2.0 C,Sedan,Sedan,2014,"182,721",เบนซิน,เกียร์อัตโนมัติ,น้ำตาล,ไม่ติดแก๊ส,วรินทร ออโต้,บางแค กรุงเทพมหานคร,rodkaidee,"/product-367853802
",2023-10-28
614,ขาย|มือสอง,"459,000",Mazda,2.0 SP,2.0 SP,Hatchback,Sedan,2017,"128,599",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,นาวิน,ตลิ่งชัน กรุงเทพมหานคร,rodkaidee,"/product-368579533
",2023-10-28
615,ขาย|มือสอง,"359,000",Mazda,2.2 Hi-Racer,2.2 Hi-Racer,Smart-cab,Pickup,2019,"50,000",ดีเซล,เกียร์ธรรมดา,น้ำตาล,ไม่ติดแก๊ส,รถสวยจ่าเจต,สามร้อยยอด ประจวบคีรีขันธ์,rodkaidee,"/product-368578222
",2023-10-28
616,ขาย|มือสอง,"520,000",Mazda,2.0 E Sports,2.0 E Sports,Smart-cab,Pickup,2017,"61,000",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,Varan,เมืองเชียงใหม่ เชียงใหม่,rodkaidee,"/product-368577057
",2023-10-28
617,ขาย|มือสอง,"650,000",Mazda,2.0 SP,2.0 SP,Smart-cab,Pickup,2022,"8,581",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,โชว์รูม รถบ้าน Nui use car,หาดใหญ่ สงขลา,rodkaidee,"/product-368576757
",2023-10-28
618,ขาย|มือสอง,"145,000",Mazda,รุ่นย่อยอื่นๆ,รุ่นย่อยอื่นๆ,MPV,Utility-car,2006,"180,000",เบนซิน,เกียร์อัตโนมัติ,บรอนซ์เงิน,ไม่ติดแก๊ส,M1385441,บางนา กรุงเทพมหานคร,rodkaidee,"/product-367198063
",2023-10-28
619,ขาย|มือสอง,"229,000",Mazda,2.0 Maxx,2.0 Maxx,MPV,Sedan,2011,"160,000",เบนซิน,เกียร์อัตโนมัติ,แดง,ไม่ติดแก๊ส,จักรี 0865404431 ID:jukree_klp,บางบอน กรุงเทพมหานคร,rodkaidee,"/product-366239301
",2023-10-28
620,ขาย|มือสอง,"129,000",Mazda,2.5 Super Saloon Lux,2.5 Super Saloon Lux,Smart-cab,Pickup,2001,"88,000",ดีเซล,เกียร์ธรรมดา,บรอนซ์ทอง,ไม่ติดแก๊ส,M3317313,สายไหม กรุงเทพมหานคร,rodkaidee,"/product-368575790
",2023-10-28
621,ขาย|มือสอง,"295,000",Mazda,1.3 High Connect,1.3 High Connect,Commercial-van,Van,2015,"210,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,ลือชัย ท.,หล่มสัก เพชรบูรณ์,rodkaidee,"/product-368545148
",2023-10-28
622,ขาย|มือสอง,"799,000",Mazda,2.0 SP,2.0 SP,Hatchback,Sedan,2020,"54,000",เบนซิน,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,Noot-rat,สันทราย เชียงใหม่,rodkaidee,"/product-368575422
",2023-10-28
623,ขาย|มือสอง,"384,000",Mazda,1.5 XD High Connect,1.5 XD High Connect,Hatchback,Sedan,2017,"130,000",ดีเซล,เกียร์อัตโนมัติ,เทา,ไม่ติดแก๊ส,Mink,บางแค กรุงเทพมหานคร,rodkaidee,"/product-368288254
",2023-10-28
624,ขาย|มือสอง,"185,000",Mazda,1.5 Spirit Sports,1.5 Spirit Sports,Sedan,Sedan,2010,"200,000",เบนซิน,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,chaiyasit,ปากช่อง นครราชสีมา,rodkaidee,"/product-368385851
",2023-10-28
625,ขาย|มือสอง,"360,000",Mazda,1.3 High Plus,1.3 High Plus,Hatchback,Sedan,2018,"130,373",เบนซิน,เกียร์อัตโนมัติ,น้ำตาล,ไม่ติดแก๊ส,นิว,ภาษีเจริญ กรุงเทพมหานคร,rodkaidee,"/product-368574508
",2023-10-28
626,ขาย|มือสอง,"428,000",Mazda,2.0 S,2.0 S,SUV,Utility-car,2017,"126,143",เบนซิน,เกียร์อัตโนมัติ,ดำ,ไม่ติดแก๊ส,mawin,ประเวศ กรุงเทพมหานคร,rodkaidee,"/product-368046549
",2023-10-28
627,ขาย|มือสอง,"558,000",Mazda,2.2 XDL 4WD,2.2 XDL 4WD,SUV,Utility-car,2017,"138,503",ดีเซล,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,เติร์ก,ตลิ่งชัน กรุงเทพมหานคร,rodkaidee,"/product-368122565
",2023-10-28
628,ขาย|มือสอง,"459,000",Mazda,2.2 XDL 4WD,2.2 XDL 4WD,Hatchback,Sedan,2014,"135,777",ดีเซล,เกียร์อัตโนมัติ,ขาว,ไม่ติดแก๊ส,แคนดี้ 🚘canusedcar,ดอยสะเก็ด เชียงใหม่,rodkaidee,"/product-368569498
",2023-10-28
